Graduation Year,Role,Employer,Company's Industry,Role Category,Tag 1,Tag 2,Tag 3,Career Webpage,Specify Other Industry,POST,Comments,Confidence Score
2023.0,"Investment Analyst, Equities",Mackenzie Investments,,Government,Finance & Banking,,,https://www.mackenzieinvestments.com/en/careers,,POST,,60
2023.0,Student Intern,Marriott Hotels ,,Internships,Internships,,,https://careers.marriott.com/brands/marriott-hotels/,,PRE,,55
2023.0,Associate Consultant Intern,Mastercard Data and Services,,Law,"Internships, Data Science & Analytics, Consulting & Advisory",,,https://careers.mastercard.com/us/en,,POST,,67
2023.0,Mathematics Tutor,Math Tutor Network,,Economics,Academia,,,https://www.mathtutornetwork.com/career.html,,PRE,,56
2023.0,Tutor,Math4me,,Business & Enterprise,Academia,,,https://www.math4me.ca/careers-,,PRE,,45
2023.0,"Data Analyst- Global Data, AI & Analytics",McCain Foods,,Data Science & Analytics,Data Science & Analytics,,,https://careers.mccain.com/us/en,,POST,,75
2023.0,Digital Commercial & Finance Lead- North America,McCain Foods,,E-Commerce,Finance & Banking,,,https://careers.mccain.com/us/en,,POST,,70
2023.0,Research Assisstant( RA),Meritco Services,,Research,Research,,,https://www.linkedin.com/company/meritco-services/about/,,PRE,,100
2023.0,Project Manager,"Milani Plumbing, Heating & Air Conditioning",,Law,Project / Program Development,,,https://www.milani.ca/careers/,,POST,,67
2023.0,Associate Economist Analyst,MITRE,,Economics,Economics,,,https://www.mitre.org/careers,,POST,,89
2023.0,Corporate Banking Summer Analyst,BMO Capital Markets,,Finance & Banking,Finance & Banking,,,https://capitalmarkets.bmo.com/en/careers/,,PRE,,80
2023.0,Digital Marketing Intern,Moringa Project Thailand Ltd,,Finance & Banking,"Internships, Marketing & Communications, Project / Program Development",,,https://www.moringaprojectthailand.com/,,PRE,,80
2023.0,Business Development Representative,Mosa,,Real Estate,Sales / Business Development,,,https://wearemosa.com/pages/about-mosa,,POST,,64
2023.0,Ski Coach,Mount Seymour Ski Club,,Consulting & Advisory,Consulting & Advisory,,,https://www.mtseymourskiclub.com/,,POST,Started during degree,80
2023.0,Summer Intern,myPRESS Printing Services,,Transportation Services,Internships,,,https://www.mypress.co.th/news-careers/,,PRE,,71
2023.0,Energy-Economy Modeller (Analyst),"Navius Research, Inc",,Research,Research,,,https://www.naviusresearch.com/,,POST,Started during degree,100
2023.0,Product and Strategy,Neel Gully,,Real Estate,Strategy Consulting,,,https://www.linkedin.com/company/pradarsh/about/,,POST,,64
2023.0,Operations and Sales Intern,Top Talent Dallas (Formerly New Horizons Dallas),,Internships,"Sales / Business Development, Operations and Supply Chain Management",,,https://toptalentlearning.com/,,PRE,,64
2023.0,Campaign Support Specialist,New/Mode,,Transportation Services,Transportation Services,,,https://www.newmode.net/,,PRE,,52
2023.0,Digital Consultant,New/Mode,,Insurance,Consulting & Advisory,,,https://www.newmode.net/,,PRE,,56
2023.0,"Market Research Intern, Institutional Equity",Nomura,,Research,Internships,,,https://www.nomuraholdings.com/en/careers.html,,PRE,,100
2023.0,Intern,OECD-OCDE,,Insurance,Internships,,,https://www.oecd.org/en/about/careers.html,,POST,,56
2023.0,Manager ,Ogo's Ice Cream,,Business & Enterprise,Business & Enterprise,,,https://www.linkedin.com/company/ogo's-ice-cream/about/,,PRE,,47
2023.0,Climate Tech Fellow,On Deck,,Law,Law,,,,,PRE,,67
2023.0,English Tutor,OneSmart International Education Group Ltd.,,Finance & Banking,Academia,,,,,PRE,,80
2023.0,Partner ,Online.Simple,,Internships,Internships,,,https://www.linkedin.com/company/ontario-liberal-party/about/,,PRE,,55
2023.0,Campaign Manager,Ontario Liberal Party,,Real Estate,Real Estate,,,,,PRE,,55
2023.0,Co-op Economist,Ontario Ministry of Finances,,Economics,"Internships, Finance & Banking",,,https://www.ontario.ca/page/ministry-finance,,POST,,89
2023.0,Cybersecurity Policy Specialist,OpenPolicy,,Policy,Policy,,,https://www.openpolicy.co/about-us,,POST,,100
2023.0,Financial Analyst,Oreninc,,Law,Finance & Banking,,,https://oreninc.co/,,PRE,,67
2023.0,Mathematics Tutor,Oxford Learning Centres Inc.,,Law,Academia,,,https://oxfordlearning.com/careers/,,PRE,,67
2023.0,Program Facilitator and Day Camp Leader,Panorama Recreation Centre,,Recreation and Culture,Recreation and Culture,,,https://www.panoramarecreation.ca/about-us/employment-volunteering,,PRE,,68
2023.0,Risk Analyst,Pax Analytica,,Health and Healthcare,Health and Healthcare,,,https://www.linkedin.com/company/pax-analytica/about/,,POST,,55
2023.0,"
Market Research Intern (Project Lead)",Paykii ,,Research,"Internships, Project / Program Development",,,https://www.linkedin.com/company/paykii/about/,,PRE,,100
2023.0,Site Supervisor,Pedalheads Bike Camps Inc.,,Academia,Academia,,,https://pedalheads.com/en/join-the-team/careers,,PRE,,50
2023.0,Financial Literacy Mentor,PennyDrops,,Government,Government,,,https://www.pennydrops.org/university-students/,,PRE,,60
2023.0,Research Assistant,Peter A. Allard School of Law at UBC,,Post-Secondary Institution,"Research, Administration and Office Management",,,https://allard.ubc.ca/career-services-office,,PRE,,80
2023.0,Mental Health Worker,Portland Hotel Society,,Real Estate,Real Estate,,,https://www.phs.ca/careers/,,POST,Started during degree,55
2023.0,Rotational Analyst,Powerex,,Law,Law,,,https://powerex.com/careers,,POST,,67
2023.0,Powerful Youth Facilitator,Powerful Youth,,Academia,Academia,,,https://powerfulyouth.com/,,PRE,,50
2023.0,Junior Facilitator,Powerful Youth,,Real Estate,Real Estate,,,https://powerfulyouth.com/,,PRE,,55
2023.0,Powerful Youth Senior Assistant Director,Powerful Youth,,Real Estate,Administration and Office Management,,,https://powerfulyouth.com/,,,Not on Linkedin anymore,55
2023.0,Junior Facilitator,Powerful Youth,,Real Estate,Real Estate,,,https://powerfulyouth.com/,,POST,,55
2023.0,Senior Facilitator,Powerful Youth,,Real Estate,Real Estate,,,https://powerfulyouth.com/,,POST,,55
2023.0,Venture Capital Intern ,Prefix Capital,,Internships,Internships,,,https://www.prefixcapital.com/,,POST,Started during degree,64
2023.0,Assurance Intern,PwC Turkey,,Consulting & Advisory,Internships,,,https://www.pwc.com.tr/en/kariyer-sayfalari.html,,PRE,,80
2023.0,Financial Analyst,Qatar Islamic Bank,,Law,Finance & Banking,,,https://www.qib.com.qa/en/careers/,,PRE,,67
2023.0,Office Assistant,Quatram Pty Ltd,,Finance & Banking,Administration and Office Management,,,https://www.quatram.com.au/index.html,,PRE,,80
2023.0,Data Analyst,RajaniMD,,Data Science & Analytics,Data Science & Analytics,,,https://rajanimd.com/,,POST,,52
2023.0,Negotiation Analyst,Crown-Indigenous Relations and Northern Affairs Canada,,Law,Law,,,https://www.rcaanc-cirnac.gc.ca/eng/1100100033784/1610113269343,,POST,,67
2023.0,Social Media Coordinator,Reem Centre of Learning,,AI and Machine Learning,"Marketing & Communications, Project / Program Development",,,,,POST,,57
2023.0,Program Coordinator,Refinery Leadership Partners,,Law,Project / Program Development,,,https://refineryleadership.com/careers/,,POST,,67
2023.0,Co-founder ,Rescued Glass,,Law,Law,,,https://www.linkedin.com/company/rescued-glass/,,PRE,,67
2023.0,Human Resources and Employer Parternerships Intern,Riipen,,Internships,HR,,,https://www.riipen.com/careers,,PRE,,82
2023.0,"Manager, Government Programs",Rivian,,Government,Government,,,https://careers.rivian.com/careers-home/,,POST,,100
2023.0,International Senior Concierge,Rove Concepts,,Internships,Internships,,,https://roveconcepts.bamboohr.com/careers,,PRE,,64
2023.0,Concierge Supervisor,Rove Concepts,,Economics,Economics,,,https://roveconcepts.bamboohr.com/careers,,POST,,56
2023.0,Concierge Trainer,Rove Concepts,,Economics,Economics,,,https://roveconcepts.bamboohr.com/careers,,POST,,56
2023.0,Controller,Safesidewalks Canada,,Real Estate,Real Estate,,,https://www.safesidewalks.ca/,,POST,Started during degree,55
2023.0,Campus Ambassador,sakebomb,,Business & Enterprise,Business & Enterprise,,,https://www.instagram.com/bombbevs/?hl=en,,PRE,,45
2023.0,Research Intern,Satstreet,,Research,Internships,,,https://www.satstreet.com/about/join,,PRE,,100
2023.0,General Clerk,Save-On-Foods,,Real Estate,Real Estate,,,https://www.saveonfoods.com/join-our-team,,PRE,,55
2023.0,Account Manager ,Savvy Social ,,Consulting & Advisory,Consulting & Advisory,,,https://www.savvycapital.io/,,PRE,,52
2023.0,Warehouse Associate,SCI Group Inc (Acquired by Metro Supply Chain),,Real Estate,Operations and Supply Chain Management,,,https://www.metroscg.com/our-company/careers/,,PRE,,55
2023.0,Investment Banking Analyst,Scotiabank,,Finance & Banking,Finance & Banking,,,https://www.scotiabank.com/careers/en/careers.html,,POST,,80
2023.0,"Analyst, Commercial Accelerate Program",Scotiabank,,Finance & Banking,Finance & Banking,,,https://www.scotiabank.com/careers/en/careers.html,,POST,,80
2023.0,Software Engineer Intern,SD Companise srl,,Internships,Technology,,,https://www.sdcompanies.it/,,POST,,64
2023.0,Program Intern at Rise Up,Seas At Risk,,Internships,Internships,,,https://seas-at-risk.org/careers/,,PRE,,55
2023.0,Summer Intern,Senior Living Smart,,Internships,Internships,,,https://seniorlivingsmart.com/careers/,,PRE,,73
2023.0,Program Assistant,Shad Canada,,Academia,Administration and Office Management,,,https://www.shad.ca/careers/,,POST,,50
2023.0,Barista & Cashier,Sharetea,,Real Estate,"Hospitality & Retail (Food, Service Industries)",,,https://www.1992sharetea.com/canada,,PRE,,55
2023.0,Customer Solutions Expert,Shaw Communications (Acquired by Rogers),,Marketing & Communications,Marketing & Communications,,,https://jobs.rogers.com/?icid=R_WIR_CMH_MF16G7,,PRE,,69
2023.0,Data Analyst,SIGELEC S.A.C.,,Data Science & Analytics,Data Science & Analytics,,,https://www.sigelec.com.pe/,,PRE,,58
2023.0,Think Tank Research Assistant,Simbi Foundation,,Research,Administration and Office Management,,,https://simbifoundation.org/research/,,PRE,,100
2023.0,Bartender,Slackwater Brewing,,Law,Law,,,https://www.slackwaterbrewing.com/,,PRE,,67
2023.0,Institutional Sales Intern,Solactive AG,,Internships,Sales / Business Development,,,https://www.solactive.com/career/,,PRE,,64
2023.0,Index Analyst ,Solactive AG,,Law,Law,,,https://www.solactive.com/career/,,PRE,,67
2023.0,Conservation Projects Assistant,Somenos Marsh Wildlife Society,,Economics,"Administration and Office Management, Project / Program Development",,,https://www.somenosmarsh.com/volunteer-with-us,,PRE,,56
2023.0,Conservation Projects and Communications Coordinator,Somenos Marsh Wildlife Society,,Marketing & Communications,Project / Program Development,,,https://www.somenosmarsh.com/volunteer-with-us,,PRE,,73
2023.0,Market Researcher,Standard Surveyors,,Consulting & Advisory,Research,,,https://www.standard-cargosurvey.com/page10091.html,,PRE,,80
2023.0,Market Research Intern,Standard Surveyors,,Consulting & Advisory,"Internships, Research",,,https://www.standard-cargosurvey.com/page10091.html,,PRE,,80
2023.0,Barista,Starbucks,,Real Estate,"Hospitality & Retail (Food, Service Industries)",,,https://careers.starbucks.com/,,PRE,,55
2023.0,Program Officer,Statistics Canada,,Politics,Politics,,,https://www.statcan.gc.ca/en/job-opportunities?HPA=1,,PRE,,62
2023.0,Enumerator,Statistics Canada,,Real Estate,Real Estate,,,https://www.statcan.gc.ca/en/job-opportunities?HPA=1,,PRE,,64
2023.0,Junior Analyst,Statistics Canada,,Politics,Politics,,,https://www.statcan.gc.ca/en/job-opportunities?HPA=1,,PRE,,62
2023.0,Customer Service Representative,Steve's Poke Bar Group,,Real Estate,Customer Experience and Service Management,,,https://www.stevespokebar.ca/careers,,POST,,64
2023.0,Quantitative Analyst,Stoch Analytics,,Data Science & Analytics,Data Science & Analytics,,,https://stochanalytics.com/about-us/careers/,,POST,,62
2023.0,Economics Research Intern,StreetWire,,Economics,"Internships, Research",,,https://www.streetwire.net/,,PRE,,100
2023.0,Financial Research Intern,StreetWire,,Research,Internships,,,https://www.streetwire.net/,,PRE,,100
2023.0,Full Stack Developer,Suune,,Academia,Technology,,,https://www.linkedin.com/company/suune/about/,,POST,,50
2023.0,Customer Experienece Associate ,TD,,Finance & Banking,Finance & Banking,,,https://td.wd3.myworkdayjobs.com/en-US/TD_Bank_Careers,,PRE,,80
2023.0,Business Development Associate,Tealeaves,,Business & Enterprise,Sales / Business Development,,,https://www.tealeaves.com/pages/careers,,PRE,,62
2023.0,Brand and Program Management Associate,Tealeaves,,Law,Marketing & Communications,,,https://www.tealeaves.com/pages/careers,,PRE,,67
2023.0,Brand & Operations Associate,Tealeaves,,Law,"Marketing & Communications, Operations and Supply Chain Management",,,https://www.tealeaves.com/pages/careers,,PRE,,67
2023.0,Nature x Design Ambassador,Tealeaves,,Law,Law,,,https://www.tealeaves.com/pages/careers,,PRE,,67
2023.0,Operations Team Member,TED Conferences,,Insurance,Operations and Supply Chain Management,,,https://www.ted.com/about/our-organization/jobs-at-ted,,PRE,,56
2023.0,Equity Research Associate,Tegus (Acquired by Alphasense),,Research,Investment Banking,,,https://www.tegus.com/,,POST,,100
2023.0,Application Reader & Interviewer,Telluride Association,,Policy,Policy,,,https://tellurideassociation.org/about-us/employment/,,PRE,,67
2023.0,Telephone and Field Sales Specialist,TELUS,,Real Estate,Sales / Business Development,,,https://www.telus.com/en/about/careers?linktype=ge-footer,,PRE,,64
2023.0,Graduate Research Fellow,TELUS,,Research,Research,,,https://www.telus.com/en/about/careers?linktype=ge-footer,,POST,,100
2023.0,Field Sales Representative,TELUS,,Real Estate,Sales / Business Development,,,https://www.telus.com/en/about/careers?linktype=ge-footer,,PRE,,64
2023.0,Varsity Program UBC Ambassador,TELUS,,Academia,Academia,,,https://www.telus.com/en/about/careers?linktype=ge-footer,,PRE,,50
2023.0,Social Media Marketing Specialist,Tilly (formerly Tern),,Marketing & Communications,Marketing & Communications,,,https://heytilly.ai/,,POST,,58
2023.0,Cafe Server,Terra Breads Inc.,,Research,"Hospitality & Retail (Food, Service Industries)",,,https://terrabreads.com/pages/careers,,PRE,,50
2023.0,Public Policy and Business Development (Canada),Tesla,,Policy,Sales / Business Development,,,https://www.tesla.com/careers,,PRE,,100
2023.0,Government Programs- Tesla Charging,Tesla,,Government,Government,,,https://www.tesla.com/careers,,POST,,100
2023.0,Advanced Technology and AI 2030 Researcher,The American Security Project,,Research,Project / Program Development,,,https://www.americansecurityproject.org/about/employment/,,POST,,100
2023.0,Auxiliary Supervisor and Climbing Instructor,The Boulders Climbing Gym,,Law,Law,,,https://climbtheboulders.com/#,,PRE,,67
2023.0,Baker/Barista,"The Boulevard Coffee Roasting Company, Inc.",,Real Estate,"Hospitality & Retail (Food, Service Industries)",,,,,PRE,,55
2023.0,Assistant Manager,"The Boulevard Coffee Roasting Company, Inc.",,Research,Administration and Office Management,,,,,PRE,,50
2023.0,Manager,"The Boulevard Coffee Roasting Company, Inc.",,Research,Research,,,,,PRE,,50
2023.0,Research Analyst,The Brattle Group,,Research,Research,,,https://www.brattle.com/careers/,,POST,,100
2023.0,Senior Research Analyst,The Brattle Group,,Research,Research,,,https://www.brattle.com/careers/,,POST,,100
2023.0,Labor Economics and Costing Analyst ,The Health Employers Association of BC (HEABC),,Economics,Economics,,,https://www.heabc.bc.ca/Page33.aspx,,POST,,100
2023.0,Writer,The New Business Review,,Business & Enterprise,Business & Enterprise,,,https://www.linkedin.com/company/thenbr/about/,,PRE,,57
2023.0,MIINT Impact Investor,The Turner MIINT (MBA Impact Investing Network & Training),,Finance & Banking,Finance & Banking,,,https://www.turnermiint.org/get-involved,,POST,,53
2023.0,Operations Staff,UBC,,Post-Secondary Institution,Operations and Supply Chain Management,,,https://hr.ubc.ca/careers,,PRE,,80
2023.0,Residence Advisor,UBC,,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,PRE,,80
2023.0,Research Assistant,UBC,,Post-Secondary Institution,"Research, Administration and Office Management",,,https://hr.ubc.ca/careers,,PRE,,80
2023.0,Development and Alumni Engagement (DAE) Ambassador,UBC,,Post-Secondary Institution,Post-Secondary Institution,,,https://hr.ubc.ca/careers,,PRE,,80
